fauf,materialnummer,menge,arbeitsstation,eventtyp,zustand,zeitstempel,tag_id
PO-08,RT,2,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.775+01,84b31b00000b8082
PO-09,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.844+01,84b31b00000b813f
PO-06,CHS,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.887+01,84b31b00000b8133
PO-06,CHS,1,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.887+01,84b31b00000b8133
PO-10,Car-10,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.892+01,84b31b00000b807d
PO-06,CHS,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:16.887+01,84b31b00000b8133
PO-07,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:17.15+01,84b31b00000b818f
PO-09,RT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:55:46.551+01,84b31b00000b8083
PO-10,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:30.704+01,84b31b00000b80ae
PO-05,SSA,2,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:30.71+01,84b31b00000b8128
PO-05,SSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:56:30.71+01,84b31b00000b8128
PO-05,SSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:30.71+01,84b31b00000b8128
PO-08,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:30.722+01,84b31b00000b818b
PO-06,Car-06,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:30.825+01,84b31b00000b806c
PO-06,Car-06,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:30.825+01,84b31b00000b806c
PO-03,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:30.831+01,84b31b00000b818d
PO-02,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:30.876+01,84b31b00000b8126
PO-07,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:30.927+01,84b31b00000b818f
PO-02,Car-02,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:30.954+01,84b31b00000b805b
PO-41,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.028+01,84b31b00000b8096
PO-09,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.173+01,84b31b00000b813f
PO-06,CHS,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.241+01,84b31b00000b8133
PO-06,CHS,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.241+01,84b31b00000b8133
PO-08,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.369+01,84b31b00000b8082
PO-08,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.369+01,84b31b00000b8082
PO-08,Car-08,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.381+01,84b31b00000b8072
PO-08,Car-08,1,B-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.381+01,84b31b00000b8072
PO-10,Car-10,1,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.442+01,84b31b00000b807d
PO-05,FAXS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.463+01,84b31b00000b80b4
PO-05,FAXS,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.463+01,84b31b00000b80b4
PO-03,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:31.796+01,84b31b00000b8121
PO-07,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:45.894+01,84b31b00000b8178
PO-41,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:46.234+01,84b31b00000b8096
PO-07,Car-07,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:46.253+01,84b31b00000b806d
PO-07,Car-07,1,B-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:46.253+01,84b31b00000b806d
PO-10,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:46.354+01,84b31b00000b80cb
PO-10,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:56:46.354+01,84b31b00000b80cb
PO-07,FAXS,1,B-05,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:56:46.366+01,84b31b00000b8094
PO-09,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:56:46.618+01,84b31b00000b813f
PO-03,Car-03,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:57:01.655+01,84b31b00000b805c
PO-03,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:57:16.447+01,84b31b00000b8121
PO-02,Car-02,1,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:57:30.803+01,84b31b00000b805b
PO-09,RT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:57:31.044+01,84b31b00000b8083
PO-09,RT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:57:31.044+01,84b31b00000b8083
PO-09,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:57:31.044+01,84b31b00000b8083
PO-10,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:57:31.428+01,84b31b00000b80cb
PO-10,Car-10,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:57:45.705+01,84b31b00000b807d
PO-06,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:57:46.085+01,84b31b00000b8133
PO-06,CHS,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:57:46.085+01,84b31b00000b8133
PO-10,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:57:46.854+01,84b31b00000b80cb
PO-09,FT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:57:46.589+01,84b31b00000b8129
PO-05,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:01.833+01,84b31b00000b8128
PO-05,SSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:01.833+01,84b31b00000b8128
PO-08,FAXS,1,B-05,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:58:00.873+01,84b31b00000b81a7
PO-10,Car-10,1,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:16.406+01,84b31b00000b807d
PO-03,Car-03,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:16.808+01,84b31b00000b805c
PO-09,FT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:16.9+01,84b31b00000b8129
PO-09,FT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:58:16.9+01,84b31b00000b8129
PO-09,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:16.9+01,84b31b00000b8129
PO-41,SSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:17.005+01,84b31b00000b814d
PO-02,BSA,2,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:58:15.725+01,84b31b00000b80bd
PO-07,CHS,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:58:30.71+01,84b31b00000b8193
PO-05,Car-05,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:30.738+01,84b31b00000b8062
PO-03,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.072+01,84b31b00000b8121
PO-05,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.476+01,84b31b00000b809c
PO-07,Car-07,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.479+01,84b31b00000b806d
PO-05,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.507+01,84b31b00000b8091
PO-05,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.51+01,84b31b00000b8084
PO-09,Car-09,1,B-03,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.591+01,84b31b00000b807c
PO-09,Car-09,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.591+01,84b31b00000b807c
PO-02,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.566+01,84b31b00000b8126
PO-03,Car-03,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.581+01,84b31b00000b805c
PO-09,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.589+01,84b31b00000b8136
PO-08,Car-08,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.579+01,84b31b00000b8072
PO-06,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.532+01,84b31b00000b80cd
PO-09,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:31.571+01,84b31b00000b8083
PO-09,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:45.714+01,84b31b00000b8129
PO-06,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:45.759+01,84b31b00000b8133
PO-06,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:45.759+01,84b31b00000b8133
PO-02,Car-02,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:45.8+01,84b31b00000b805b
PO-02,Car-02,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:45.8+01,84b31b00000b805b
PO-06,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:45.945+01,84b31b00000b80cd
PO-03,Car-03,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:45.942+01,84b31b00000b805c
PO-09,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:45.955+01,84b31b00000b8136
PO-41,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.079+01,84b31b00000b80f0
PO-41,FAXS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.079+01,84b31b00000b80f0
PO-41,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.092+01,84b31b00000b814d
PO-02,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.082+01,84b31b00000b8126
PO-05,Car-05,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.108+01,84b31b00000b8062
PO-07,Car-07,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.196+01,84b31b00000b806d
PO-05,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.188+01,84b31b00000b80b4
PO-05,FAXS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.188+01,84b31b00000b80b4
PO-08,Car-08,1,B-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.382+01,84b31b00000b8072
PO-09,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.377+01,84b31b00000b8083
PO-05,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.458+01,84b31b00000b809c
PO-41,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.46+01,84b31b00000b8096
PO-41,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:58:46.46+01,84b31b00000b8096
PO-06,FAXS,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:00.709+01,84b31b00000b8134
PO-41,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:00.718+01,84b31b00000b80f0
PO-07,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:00.728+01,84b31b00000b8193
PO-41,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:00.736+01,84b31b00000b80b0
PO-02,BSA,2,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:00.986+01,84b31b00000b80bd
PO-06,Car-06,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:01.091+01,84b31b00000b806c
PO-06,Car-06,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:01.091+01,84b31b00000b806c
PO-02,RT,2,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:01.692+01,84b31b00000b80b9
PO-02,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:01.692+01,84b31b00000b80b9
PO-09,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:01.696+01,84b31b00000b8129
PO-10,RT,2,B-02,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:58:17.026+01,84b31b00000b8171
PO-02,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:15.874+01,84b31b00000b80b9
PO-02,RT,2,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:15.874+01,84b31b00000b80b9
PO-05,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:15.966+01,84b31b00000b8091
PO-06,Car-06,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.071+01,84b31b00000b806c
PO-06,Car-06,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.071+01,84b31b00000b806c
PO-41,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.087+01,84b31b00000b80f0
PO-08,Car-08,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.201+01,84b31b00000b8072
PO-08,Car-08,1,B-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.201+01,84b31b00000b8072
PO-02,BSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.208+01,84b31b00000b80bd
PO-05,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.343+01,84b31b00000b8084
PO-06,FAXS,1,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.383+01,84b31b00000b8134
PO-07,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.474+01,84b31b00000b8193
PO-41,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.477+01,84b31b00000b80b0
PO-03,BSA,2,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.489+01,84b31b00000b817a
PO-03,BSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:16.489+01,84b31b00000b817a
PO-07,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:30.813+01,84b31b00000b8193
PO-07,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:30.813+01,84b31b00000b8193
PO-02,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:31.09+01,84b31b00000b80bd
PO-02,BSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:31.09+01,84b31b00000b80bd
PO-02,Car-02,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:31.031+01,84b31b00000b805b
PO-02,Car-02,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:31.031+01,84b31b00000b805b
PO-09,Car-09,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:31.096+01,84b31b00000b807c
PO-09,Car-09,1,B-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:31.096+01,84b31b00000b807c
PO-03,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:31.332+01,84b31b00000b817a
PO-03,BSA,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:31.332+01,84b31b00000b817a
PO-10,RT,2,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:31.473+01,84b31b00000b8171
PO-09,FAXS,1,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-13 09:59:31.021+01,84b31b00000b816d
PO-06,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:45.717+01,84b31b00000b81a9
PO-10,Car-10,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:45.725+01,84b31b00000b807d
PO-10,Car-10,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:45.725+01,84b31b00000b807d
PO-10,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:45.89+01,84b31b00000b8171
PO-07,Car-07,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 09:59:46.319+01,84b31b00000b806d
PO-07,Car-07,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 09:59:46.319+01,84b31b00000b806d
PO-01,Car-01,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:01.524+01,84b31b00000b8055
PO-08,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:01.583+01,84b31b00000b8146
PO-08,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:01.682+01,84b31b00000b818b
PO-06,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:00:15.716+01,84b31b00000b81a9
PO-09,FAXS,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:15.998+01,84b31b00000b816d
PO-09,FAXS,1,B-05,Generation,Hochwertiges Altfahrzeug,2025-01-13 10:00:15.998+01,84b31b00000b816d
PO-09,FAXS,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:00:15.998+01,84b31b00000b816d
PO-10,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:16.037+01,84b31b00000b80cb
PO-10,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:00:16.499+01,84b31b00000b8171
PO-10,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:16.499+01,84b31b00000b8171
PO-41,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:16.503+01,84b31b00000b814d
PO-02,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:16.624+01,84b31b00000b80bc
PO-10,FT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-13 10:00:16.392+01,84b31b00000b817b
PO-08,CHS,1,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-13 10:00:16.496+01,84b31b00000b8098
PO-10,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:00:30.767+01,84b31b00000b80cb
PO-01,Car-01,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:00:30.856+01,84b31b00000b8055
PO-08,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:00:31.085+01,84b31b00000b818b
PO-08,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:00:31.108+01,84b31b00000b8146
PO-02,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:31.225+01,84b31b00000b8190
PO-03,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:31.373+01,84b31b00000b80b5
PO-10,Car-10,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:46.997+01,84b31b00000b807d
PO-02,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:00:46.999+01,84b31b00000b80bc
PO-09,Car-09,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:00:47.285+01,84b31b00000b807c
PO-06,SSA,2,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-13 10:00:45.827+01,84b31b00000b8127
PO-10,Car-10,1,B-03,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:00.751+01,84b31b00000b807d
PO-08,CHS,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:01:00.839+01,84b31b00000b8098
PO-08,CHS,1,Goods-Out,Generation,Hochwertiges Altfahrzeug,2025-01-13 10:01:00.839+01,84b31b00000b8098
PO-08,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:00.839+01,84b31b00000b8098
PO-08,Car-08,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:00.827+01,84b31b00000b8072
PO-08,Car-08,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:01:00.827+01,84b31b00000b8072
PO-06,FAXS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:01.169+01,84b31b00000b8134
PO-06,FAXS,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:01:01.169+01,84b31b00000b8134
PO-09,Car-09,1,B-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:01.21+01,84b31b00000b807c
PO-02,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:01.227+01,84b31b00000b8190
PO-41,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:01.241+01,84b31b00000b814d
PO-06,SSA,2,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:01:02.198+01,84b31b00000b8127
PO-06,SSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-13 10:01:02.198+01,84b31b00000b8127
PO-06,SSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:02.198+01,84b31b00000b8127
PO-10,FT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:01:03.114+01,84b31b00000b817b
PO-10,FT,2,Goods-Out,Generation,Hochwertiges Altfahrzeug,2025-01-13 10:01:03.114+01,84b31b00000b817b
PO-10,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:03.114+01,84b31b00000b817b
PO-10,Car-10,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:15.717+01,84b31b00000b807d
PO-10,Car-10,1,B-03,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:01:15.717+01,84b31b00000b807d
PO-09,Car-09,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:15.722+01,84b31b00000b807c
PO-09,Car-09,1,B-04,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:01:15.722+01,84b31b00000b807c
PO-07,FAXS,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:01:17.087+01,84b31b00000b8094
PO-07,FAXS,1,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-13 10:01:17.087+01,84b31b00000b8094
PO-07,FAXS,1,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:17.087+01,84b31b00000b8094
PO-06,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:30.713+01,84b31b00000b8134
PO-06,FAXS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:01:30.713+01,84b31b00000b8134
PO-06,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:31.445+01,84b31b00000b8127
PO-06,SSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:01:31.445+01,84b31b00000b8127
PO-02,Car-02,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:01:34.822+01,84b31b00000b805b
PO-03,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:46.101+01,84b31b00000b80b5
PO-02,Car-02,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:01:46.103+01,84b31b00000b805b
PO-01,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:00.72+01,84b31b00000b80aa
PO-02,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:01.282+01,84b31b00000b80b7
PO-01,Car-01,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:01.293+01,84b31b00000b8055
PO-03,Car-03,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:01.307+01,84b31b00000b805c
PO-09,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:01.338+01,84b31b00000b8129
PO-07,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:01.304+01,84b31b00000b8118
PO-09,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:01.409+01,84b31b00000b8136
PO-10,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:01.403+01,84b31b00000b80ae
PO-10,FAXS,1,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-13 10:02:00.983+01,84b31b00000b80b1
PO-09,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:02:15.743+01,84b31b00000b8136
PO-09,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:02:16.113+01,84b31b00000b8129
PO-03,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:16.106+01,84b31b00000b8121
PO-10,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:02:16.918+01,84b31b00000b80ae
PO-07,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:02:16.969+01,84b31b00000b8118
PO-03,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:02:30.76+01,84b31b00000b8121
PO-03,Car-03,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:02:30.862+01,84b31b00000b805c
PO-06,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:30.869+01,84b31b00000b8127
PO-09,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:31.944+01,84b31b00000b813f
PO-09,CHS,1,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-13 10:02:16.131+01,84b31b00000b8175
PO-09,FAXS,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:02:45.705+01,84b31b00000b816d
