fauf,materialnummer,menge,arbeitsstation,eventtyp,zustand,zeitstempel,tag_id
PO-08,Car-08,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:03:46.26+01,84b31b00000b8072
PO-08,Car-08,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:03:46.26+01,84b31b00000b8072
PO-06,Car-06,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:04:00.987+01,84b31b00000b806c
PO-10,Car-10,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:04:01.247+01,84b31b00000b807d
PO-09,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:04:01.515+01,84b31b00000b80be
PO-08,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:04:01.709+01,84b31b00000b8175
PO-06,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:04:15.978+01,84b31b00000b81a8
PO-09,BAT,1,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:04:16.133+01,84b31b00000b8136
PO-09,BAT,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:04:30.77+01,84b31b00000b8136
PO-06,BSA,2,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:04:15.958+01,84b31b00000b80d8
PO-09,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:05:01.332+01,84b31b00000b8136
PO-08,Car-08,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:05:16.025+01,84b31b00000b8072
PO-08,Car-08,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:05:16.025+01,84b31b00000b8072
PO-06,BSA,2,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:05:16.139+01,84b31b00000b80d8
PO-06,BSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:05:16.139+01,84b31b00000b80d8
PO-06,BSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:05:16.139+01,84b31b00000b80d8
PO-05,BSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:05:16.252+01,84b31b00000b8094
PO-05,Car-05,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:05:16.34+01,84b31b00000b8062
PO-07,SSA,2,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:05:16.233+01,84b31b00000b80b9
PO-07,SSA,2,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:05:31.293+01,84b31b00000b80b9
PO-05,Car-05,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:05:31.582+01,84b31b00000b8062
PO-06,Car-06,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:05:31.639+01,84b31b00000b806c
PO-06,Car-06,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:05:31.639+01,84b31b00000b806c
PO-07,FAX,1,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:05:31.593+01,84b31b00000b8127
PO-07,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:05:46.027+01,84b31b00000b80b9
PO-10,BOSP,1,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:05:46.306+01,84b31b00000b8178
PO-05,BSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:05:46.435+01,84b31b00000b8094
PO-05,BSA,2,Goods-Out,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:05:46.435+01,84b31b00000b8094
PO-05,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:05:46.435+01,84b31b00000b8094
PO-07,FAX,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:00.866+01,84b31b00000b8127
PO-07,FAX,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:06:00.866+01,84b31b00000b8127
PO-07,FAX,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:00.866+01,84b31b00000b8127
PO-06,FAX,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:00.99+01,84b31b00000b8128
PO-10,BOSP,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:01.181+01,84b31b00000b8178
PO-10,BOSP,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:06:01.181+01,84b31b00000b8178
PO-10,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:01.181+01,84b31b00000b8178
PO-07,FT,2,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:01.293+01,84b31b00000b8084
PO-07,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:01.293+01,84b31b00000b8084
PO-05,FAX,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:01.397+01,84b31b00000b80ab
PO-06,BSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:15.647+01,84b31b00000b80d8
PO-05,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:15.797+01,84b31b00000b80ab
PO-06,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:16.118+01,84b31b00000b8128
PO-09,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:16.123+01,84b31b00000b8136
PO-09,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:16.123+01,84b31b00000b8136
PO-07,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:16.147+01,84b31b00000b8084
PO-07,FT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:16.147+01,84b31b00000b8084
PO-10,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:16.228+01,84b31b00000b8178
PO-10,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:16.228+01,84b31b00000b8178
PO-05,Car-05,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:31.029+01,84b31b00000b8062
PO-07,FAX,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:31.093+01,84b31b00000b8127
PO-06,BOSP,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:31.401+01,84b31b00000b81a9
PO-06,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:31.401+01,84b31b00000b81a9
PO-10,BAT,1,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:06:16.221+01,84b31b00000b818e
PO-05,Car-05,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:45.909+01,84b31b00000b8062
PO-06,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:46.014+01,84b31b00000b81a9
PO-06,BOSP,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:46.014+01,84b31b00000b81a9
PO-07,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:46.181+01,84b31b00000b8127
PO-06,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:06:46.217+01,84b31b00000b80d8
PO-10,BAT,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:06:46.364+01,84b31b00000b818e
PO-10,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:07:01.224+01,84b31b00000b818e
PO-09,Car-09,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:07:31.505+01,84b31b00000b807c
PO-09,RT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:08:00.868+01,84b31b00000b812a
PO-09,Car-09,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:08:46.009+01,84b31b00000b807c
PO-06,Car-06,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:09:15.973+01,84b31b00000b806c
PO-06,Car-06,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:09:15.973+01,84b31b00000b806c
PO-09,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:09:16.008+01,84b31b00000b812a
PO-09,RT,2,Goods-Out,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:09:16.008+01,84b31b00000b812a
PO-09,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:09:16.008+01,84b31b00000b812a
PO-10,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:09:16.091+01,84b31b00000b818e
PO-10,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:09:16.091+01,84b31b00000b818e
PO-01,FT,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:09:16.487+01,84b31b00000b8176
PO-01,FT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:09:16.487+01,84b31b00000b8176
PO-07,Car-07,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:09:30.728+01,84b31b00000b806d
PO-07,Car-07,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:09:30.728+01,84b31b00000b806d
PO-08,Car-08,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:09:31.051+01,84b31b00000b8072
PO-01,FT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:09:31.114+01,84b31b00000b8176
PO-01,FT,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:09:31.114+01,84b31b00000b8176
PO-05,BOSP,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:09:46.279+01,84b31b00000b807e
PO-05,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:09:46.279+01,84b31b00000b807e
PO-10,Car-10,1,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:09:46.209+01,84b31b00000b807d
PO-10,Car-10,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:09:46.209+01,84b31b00000b807d
PO-08,Car-08,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:09:49.184+01,84b31b00000b8072
PO-09,Car-09,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:10:01.062+01,84b31b00000b807c
PO-09,Car-09,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:10:01.062+01,84b31b00000b807c
PO-10,Car-10,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:10:01.37+01,84b31b00000b807d
PO-10,Car-10,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:10:01.37+01,84b31b00000b807d
PO-05,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:10:01.381+01,84b31b00000b807e
PO-05,BOSP,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:10:01.381+01,84b31b00000b807e
PO-04,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:10:31.745+01,84b31b00000b8118
PO-04,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:11:15.809+01,84b31b00000b8118
PO-06,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:13:01.697+01,84b31b00000b815a
PO-06,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:13:31+01,84b31b00000b815a
PO-01,RT,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:14:00.873+01,84b31b00000b8190
PO-01,RT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:14:00.873+01,84b31b00000b8190
PO-01,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:14:04.837+01,84b31b00000b8097
PO-01,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:14:15.791+01,84b31b00000b8097
PO-03,FAX,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:14:15.834+01,84b31b00000b8170
PO-03,FAX,1,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 10:14:15.834+01,84b31b00000b8170
PO-03,FAX,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:14:15.834+01,84b31b00000b8170
PO-01,RT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:14:16.264+01,84b31b00000b8190
PO-01,RT,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:14:16.264+01,84b31b00000b8190
PO-04,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:14:46.298+01,84b31b00000b8155
PO-10,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:14:46.304+01,84b31b00000b818e
PO-04,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:15:00.723+01,84b31b00000b8155
PO-03,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:15:00.943+01,84b31b00000b8170
PO-03,FAX,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:15:00.943+01,84b31b00000b8170
PO-10,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:15:01.173+01,84b31b00000b818e
PO-07,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:15:46.252+01,84b31b00000b8130
PO-05,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:15:46.23+01,84b31b00000b807e
PO-05,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:16:01.17+01,84b31b00000b807e
PO-07,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:16:01.484+01,84b31b00000b8130
PO-05,FAX,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:17:46.45+01,84b31b00000b80ab
PO-05,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:18:01.132+01,84b31b00000b80ab
PO-05,BSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:18:16.73+01,84b31b00000b8094
PO-05,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:18:20.706+01,84b31b00000b8096
PO-05,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:18:30.852+01,84b31b00000b8096
PO-05,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:18:31.122+01,84b31b00000b8094
PO-06,Car-06,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:18:31.275+01,84b31b00000b806c
PO-09,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:18:31.516+01,84b31b00000b80be
PO-06,Car-06,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:18:45.823+01,84b31b00000b806c
PO-08,Car-08,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:18:46.075+01,84b31b00000b8072
PO-07,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:18:46.483+01,84b31b00000b8130
PO-06,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:18:46.492+01,84b31b00000b815a
PO-05,FAX,1,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:18:46.518+01,84b31b00000b80ab
PO-05,FAX,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:18:46.518+01,84b31b00000b80ab
PO-07,Car-07,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:18:46.5+01,84b31b00000b806d
PO-08,Car-08,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:19:00.884+01,84b31b00000b8072
PO-07,Car-07,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:19:01.11+01,84b31b00000b806d
PO-06,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:19:01.481+01,84b31b00000b815a
PO-07,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:19:01.49+01,84b31b00000b8130
PO-09,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:19:15.978+01,84b31b00000b80be
PO-05,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:19:30.832+01,84b31b00000b80ab
PO-05,FAX,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:19:30.832+01,84b31b00000b80ab
PO-04,FAX,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:19:45.719+01,84b31b00000b808b
PO-07,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:20:01.13+01,84b31b00000b80c0
PO-04,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:20:16.16+01,84b31b00000b808b
PO-03,BSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:21:01.149+01,84b31b00000b8171
PO-06,FAX,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 10:21:01.596+01,84b31b00000b8128
PO-03,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:21:15.71+01,84b31b00000b8171
PO-06,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 10:21:16.622+01,84b31b00000b8128
